Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCenterDistrict,HealthArea,SanitBoro,SanitDistrict,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_Flag,PFIRM15_Flag,Version,price_sf
MN,866,9,105,82,2001,2,4,10016,E065,14,15,5200,1,5,2B,9 EAST 36 STREET,C5-2,,,,,,,,,,N,D7,4,0,P,9 EAST 36TH LLC,3061,13290,2000,11290,0,2000,0,0,0,0,2,1,5,16,17,31,98.75,31,84,,3,N,5,1,204750,1287450,0,0,1925,1985,0,,,4.34,10,10,10,1,1008660009,0,82,989028,212376,8d,,104 029,10306,,0,,1,,,17v1.1,96.87358916
MN,464,1,103,38,1000,1,2,10003,E033,9,14,6500,1,3,4B,23 3 AVENUE,C6-1,,,,,,,,,,N,S9,4,0,P,GABAY & AMERI II LLC,2200,3980,1900,2080,0,1900,0,0,0,0,2,1,3.5,2,10,30,74,30,74,,3,N,3,2,159348,385573,0,0,1940,1966,0,,,1.81,3.44,6,6.5,1,1004640001,0,38,987141,205064,12c,,102 018,10205,,0,,1,,,17v1.1,96.87763819
MN,1610,59,111,168,3001,4,8,10029,E053,23,12,2810,1,11,1A,26 EAST 105 STREET,R7-2,,,,C2-5,,,,,,N,C1,2,0,P,16-26 EAST 105 LLC,3784,15347,0,15347,0,0,0,0,0,0,2,1,6,24,24,37.5,100.92,37,88,,3,N,5,2,233100,1486800,0,1136060,1920,1988,1998,,,4.06,3.44,0,6.5,1,1016100059,0,168,997944,228160,6b,,108N049,10602,,0,,1,,,17v1.1,96.87886883
MN,1125,61,107,157,2001,3,6,10023,L025,20,15,4000,1,7,2A,46 WEST 73 STREET,C1-8A,,,,,,,,,,N,D6,4,0,,"PARTNERSHIP 92 WEST,L",5108,22788,4675,18113,0,4675,0,0,0,0,2,1,6,34,36,50,102,50,86,,3,N,5,2,804600,2207700,0,0,1925,1984,0,Upper West Side/Central Park West Histor,,4.46,7.52,2,7.5,1,1011250061,0,157,990332,222628,8c,,107S007,10406,,0,,1,,,17v1.1,96.87993681
MN,1631,62,111,166,5001,4,8,10029,E053,23,12,2810,1,11,1A,126 EAST 104 STREET,R7-2,,,,,,,,,,N,D1,3,0,X,GOOD NEIGHBOR APARTME,4037,17000,0,17000,0,0,0,0,0,0,2,1,6,24,24,40,100.92,40,88,,3,N,5,2,163350,1647000,163350,1647000,1915,1972,0,,,4.21,3.44,0,6.5,1,1016310062,0,166,998663,227462,6b,,108N051,10603,,0,,1,,,17v1.1,96.88235294
MN,834,35,105,76,1004,2,4,10001,L024,14,15,5200,1,5,1A,9 WEST 32 STREET,C6-4,,,,,,,,,,N,C5,2,0,P,BEAUTRI REALTY CORP,2469,10000,4900,5100,0,4900,0,0,0,0,2,1,5,12,14,25,98.75,25,95,E,3,N,5,2,292500,968850,0,0,1925,1988,0,,,4.05,10,10,10,1,1008340035,0,76,988097,211667,8d,,104 016,10306,,0,,1,,,17v1.1,96.885
MN,795,12,104,87,1002,2,3,10011,L012,13,15,5600,1,4,1A,151 WEST 19 STREET,C6-3A,,,,,,,,,,N,L1,6,0,P,DEZER PROPERTIES 151,4146,48784,48784,0,48784,0,0,0,0,0,2,1,12,0,16,46.58,90,47,90,E,3,Y,5,2,1377000,4726800,0,0,1912,1984,0,,,11.77,7.52,6,7.5,1,1007950012,0,87,985229,209410,8d,,103 030,10305,,0,,1,,,17v1.1,96.89242375
MN,1610,60,111,168,3001,4,8,10029,E053,23,12,2810,1,11,1A,22 EAST 105 STREET,R7-2,,,,,,,,,,N,C1,2,0,P,16-26 EAST 105 LLC,3784,15349,0,15349,0,0,0,0,0,0,2,1,6,24,24,37.5,100.92,37,88,,3,N,5,2,233100,1487250,0,991878,1910,1998,0,,,4.06,3.44,0,6.5,1,1016100060,0,168,997911,228178,6b,,108N049,10602,,0,,1,,,17v1.1,96.89556323
MN,1397,32,108,114.02,1000,2,4,10065,E039,19,13,4800,1,8,1A,171 EAST 62 STREET,R8B,,,,,,,,,,N,A4,1,0,,VON RABENTURN HOLDING,2495,5194,0,5194,0,0,0,0,0,0,2,1,5,1,1,24.5,102.42,25,64,E,2,Y,5,2,106267,503280,0,0,1920,2005,0,,,2.08,4,0,4,1,1013970032,0,11402,993783,217565,8c,,1.06E+48,10509,,0,,1,,,17v1.1,96.89641894
MN,866,1,105,82,2001,2,4,10016,E065,14,15,5200,1,5,2B,389 5 AVENUE,C5-3,C5-2,,,,,MID,,,,Y,O6,5,0,P,389 ASSOCIATES,9975,122686,122686,0,105704,16982,0,0,0,0,2,1,12,0,38,38.75,169,39,169,,3,Y,3,2,4500000,11888550,0,0,1930,1986,0,,,12.3,10,15,15,1,1008660001,0,82,988989,212397,8d,,104 029,10306,,0,,1,,,17v1.1,96.90225454
MN,1516,1,108,148.02,3001,2,4,10128,L013,19,13,3600,1,8,4A,1065 PARK AVENUE,R10,,,,,,PI,,,,N,D4,3,0,,1065 PARK AVENUE CORP,6057,114000,8800,105200,2800,0,6000,0,0,0,2,1,30,106,109,75,80,72,78,,2,N,3,2,1080000,11047050,230412,230412,1973,0,0,Park Avenue Historic District,,18.82,10,0,10,1,1015160001,0,14802,996365,223772,9a,,108S024,10514,,0,,1,,,17v1.1,96.90394737
MN,1795,9,111,188,1000,4,8,10035,E035,25,12,2100,1,11,2B,313 EAST 118 STREET,R7A,,,,,,,,,,N,I7,8,0,P,PROJECT LINKAGE HOUSI,5046,13670,13670,0,0,0,0,0,0,13670,2,1,7,0,1,50,100.92,35,55.75,,0,N,5,5,76500,1324800,76500,1324800,1996,0,0,,,2.71,4,0,4,1,1017950009,0,188,1002021,230064,6b,,108N076,10611,,0,,1,1,,17v1.1,96.91294806
MN,1506,64,108,160.01,4001,2,4,10128,E053,19,12,2820,1,8,5A,10 EAST 95 STREET,R8B,,,,,,,,,,N,C6,2,0,,10 E 95 ST OWNERS INC,1812,4520,0,4520,0,0,0,0,0,0,2,1,5,10,10,18,100.67,18,61,E,3,N,5,2,120184,438048,12905,12905,1920,1987,0,Expanded Carnegie Hill Historic District,,2.49,4,0,4,1,1015060064,0,16001,996551,225894,6b,,108S032,10513,,0,,1,,,17v1.1,96.91327434
MN,1361,133,106,86.03,4001,2,4,10022,L002,17,13,5000,1,6,3A,37 BEEKMAN PLACE,R8B,,,,,,,,,,N,A7,1,0,X,GRAND-DUCHY OF LUXEMB,2000,5768,0,5768,0,0,0,0,0,0,2,1,5,1,1,20,100,20,58,,3,N,5,2,170747,559008,170747,559008,1910,2003,2009,,,2.88,4,0,4,1,1013610133,0,8603,994162,213871,8d,,104 054,10507,,0,,1,,,17v1.1,96.91539528
MN,1060,104,104,133,3001,2,3,10019,E054,18,15,4700,1,4,3B,457 WEST 50 STREET,R8,,,,C2-5,,CL,,,,N,C7,4,0,,"457 WEST 50TH STREET,",2725,8780,680,8100,0,680,0,0,0,0,2,2,4,14,15,27,100.92,27,60,,0,N,5,5,222300,850950,0,0,1900,1985,0,,,3.22,6.02,0,6.5,1,1010600104,0,133,986681,217875,8c,,105N054,10404,,0,,1,,,17v1.1,96.9191344
MN,1624,63,111,158.02,1001,2,5,10029,E053,23,12,2820,1,11,1A,114 EAST 97 STREET,R7-2,,,,,,,,,,N,C1,2,0,,AMBC GROUP LLC,2523,9560,0,9560,0,0,0,0,0,0,2,1,5,15,15,25,100.92,25,85,,3,N,5,1,170100,926550,0,0,1910,0,0,,,3.79,3.44,0,6.5,1,1016240063,0,15802,997756,225869,6b,,108S045,10603,,0,,1,,,17v1.1,96.91945607
MN,1150,48,107,165,3000,3,6,10024,L025,20,16,3500,1,7,2A,140 WEST 79 STREET,R10A,,,,,,,,,,N,D3,3,0,,149 WEST 79TH STREET,7969,75240,4000,71240,4000,0,0,0,0,0,2,1,12,70,74,78,102.17,78,86,,3,N,5,2,2164500,7292250,0,0,1914,1983,0,Upper West Side/Central Park West Histor,,9.44,10,0,10,1,1011500048,0,165,990588,224299,5d,Y,107S011,10406,,0,,1,,,17v1.1,96.91985646
MN,418,33,103,18,6001,2,1,10002,L006,5,14,7400,1,3,1A,102 FORSYTH STREET,C4-4A,,,,,,,,,,N,C7,4,0,P,"100 FORSYTH, LLC",2533,9490,600,8890,0,600,0,0,0,0,2,1,5,19,20,25.33,100,25,71,,3,N,5,2,154350,919800,0,0,1900,1989,2015,,,3.75,4,4,4,1,1004180033,0,18,986309,200977,12c,,101N078,10204,,0,,1,,,17v1.1,96.92307692
MN,135,7506,101,21,1002,2,1,10007,L010,1,15,7700,1,1,,92 CHAMBERS STREET,C6-3A,,,,,,TMU,,,,N,RM,4,0,,,1858,9934,2172,7762,0,2172,0,0,0,0,2,1,6,4,5,24.79,75,24.79,68,,3,N,0,5,331072,962870,0,10071,1915,2005,0,,,5.35,7.52,6,7.5,1,1001357506,1751,21,982169,199591,12b,,101S018,10104,,1001350020,9/11/2007,1,,,17v1.1,96.92671633
MN,1218,1,107,173,2000,3,6,10024,E074,24,16,3220,1,7,3A,567 AMSTERDAM AVENUE,R7-2,C1-9,,,,,,,,,Y,D7,4,0,P,GLENN GARDENS ASSOCIA,45219,288418,3500,284918,0,3500,0,0,0,0,2,2,32,266,271,201.42,234,144,208,,0,Y,3,5,675000,27955800,0,0,1975,1986,0,,,6.38,3.44,0,6.5,1,1012180001,0,173,991511,226536,5d,,107S022,10409,,0,,1,,,17v1.1,96.92806968
MN,159,40,101,29,4007,2,1,10007,E006,5,15,7700,1,1,3B,128 PARK ROW,C6-1,,,,,,,,,,N,Y3,8,0,O,US GENERAL SERVICES A,25930,217366,217366,0,0,0,0,0,0,217366,2,1,13,0,1,240.67,108.25,212,104,,1,Y,3,2,4667400,21069000,4667400,21069000,1974,0,0,,,8.38,3.44,6,6.5,1,1001590040,0,29,983834,199116,12b,Y,101S025,10105,,0,,1,,,17v1.1,96.9286825
MN,742,36,104,89,2001,2,3,10011,L012,10,15,5600,1,4,1A,165 8 AVENUE,C1-6A,,,,,,,,,,N,S3,4,0,,"HALL REALTY, INC.",2233,5390,1500,3890,0,1500,0,0,0,0,2,1,3,3,4,22.33,100,22,100,E,3,N,5,5,225397,522469,0,0,1910,1989,2000,,,2.41,4,2,4,1,1007420036,0,89,984012,209824,8d,,103 037,10303,,0,,1,,,17v1.1,96.93302412
MN,791,29,104,81,3000,2,3,10011,L012,13,15,5600,1,4,1A,119 WEST 15 STREET,R8B,,,,,,,,,,N,C4,2,0,,119 WEST 15TH LLC,2581,13755,0,13755,0,0,0,0,0,0,2,1,6,28,28,25,103.25,25,88,,3,N,5,1,202500,1333350,0,0,1914,1989,0,,,5.33,4,0,4,1,1007910029,0,81,985051,208377,8d,,103 028,10305,,0,,1,,,17v1.1,96.93565976
MN,1127,57,107,161,4000,3,6,10023,L025,20,16,3500,1,7,2A,50 WEST 75 STREET,R8B,,,,,,,,,,N,C5,2,0,,50 WEST 75TH STREET L,1890,6809,0,6809,0,0,0,0,0,0,2,1,4,10,10,18.5,102.17,19,74,E,2,N,5,1,234990,660065,0,0,1975,0,0,Upper West Side/Central Park West Histor,,3.6,4,0,4,1,1011270057,0,161,990689,223033,8c,,107S007,10406,,0,,1,,,17v1.1,96.94007931
MN,345,7501,103,22.01,1001,1,2,10002,L018,7,14,7600,2,3,,154 ATTORNEY STREET,R7A,,,,,,,,,,N,R4,3,0,,,7500,35581,1240,33504,0,0,0,0,0,1240,2,1,7,41,41,75,100,74.33,70,,0,N,0,5,337500,3449247,0,636968,2004,0,0,,,4.74,4,0,4,1,1003457501,1569,2201,988921,201731,12c,,102 005,10201,,1003450003,11/3/2006,1,,,17v1.1,96.94069869
MN,860,27,105,74,3000,2,2,10016,L007,14,15,5200,1,5,1A,33 EAST 30 STREET,C5-2,,,,,,,,,,N,D4,3,0,P,35 EAST TENANTS CORP,6376,41670,4584,37086,0,0,0,4584,0,0,2,1,9,43,44,65,98.75,65,81,,3,N,5,1,720000,4039650,11800,11800,1906,1988,0,,,6.54,10,10,10,1,1008600027,0,74,988714,210740,8d,,104 017,10306,,0,,1,,,17v1.1,96.94384449
MN,924,8,106,48,6000,2,2,10003,E005,13,14,5900,1,6,1A,307 EAST 18 STREET,R7B,,,,,,,,,,N,C1,2,0,,307 EAST 18TH STREET,2290,8680,0,8680,0,0,0,0,0,0,2,1,5,20,20,25,92,25,79,,3,Y,5,2,102600,841500,0,0,1920,0,0,,,3.79,3,0,3,1,1009240008,0,48,989105,206987,12c,,102 048,10309,,0,,1,,,17v1.1,96.94700461
MN,626,12,102,79,4004,2,3,10014,L005,6,15,6100,1,2,3B,631 HUDSON STREET,C1-6,R6,,,,,,,,,Y,D4,3,0,,61 JANE ST TENANTS CO,16682,262297,0,262297,0,0,0,0,0,0,2,1,19,261,261,176.58,101.58,176.58,89,,0,Y,3,2,3870000,25430400,357175,357175,1963,0,0,Greenwich Village Historic District,,15.72,3.44,2,6.5,1,1006260012,0,79,982619,208311,8b,,103 035,10210,,0,,1,,,17v1.1,96.95269103
MN,13,27,101,13,2008,2,1,10004,E010,1,15,7700,1,1,,25 BROADWAY,C5-5,,,,,,LM,,,,N,O4,5,1,P,25 BROADWAY OFFICE PR,48071,809401,809401,0,587215,42000,0,301,0,179885,2,1,23,0,12,202.92,248.33,203,248,,0,Y,3,2,18539550,78475500,0,0,1921,2010,0,,CUNARD BUILDING,16.84,10,15,15,1,1000130027,0,13,980368,196404,12b,,101S003,10101,,0,,1,,,17v1.1,96.95503218
MN,613,60,102,71,4000,2,3,10014,Q018,6,15,6100,1,2,2K,59 GREENWICH AVENUE,C2-6,,,,,,,,,,N,S3,4,0,P,59 GREENWICH LLC,1187,4140,520,3620,0,520,0,0,0,0,2,1,4,3,4,23,65,23,45,,3,Y,5,5,175222,401394,0,0,1900,1986,0,Greenwich Village Historic District,,3.49,3.44,2,6.5,1,1006130060,0,71,983958,207431,12a,Y,103 015,10209,,0,,1,,,17v1.1,96.95507246
MN,880,14,105,68,1003,2,2,10010,E016,13,14,5300,1,5,1B,121 EAST 24 STREET,C6-2A,,,,,,,,,,N,O6,5,0,,"KAEH REALTY, LLC",4938,58744,58744,0,54694,4050,0,0,0,0,2,1,12,0,18,50,98.75,50,85,,0,N,5,5,1084500,5695650,0,0,1913,1987,0,,,11.9,6.02,6,6.5,1,1008800014,0,68,988485,209100,8d,,104 005,10307,,0,,1,,,17v1.1,96.95713605
MN,697,5,104,99,1038,2,3,10001,E003,10,15,5500,1,4,2B,553 WEST 25 STREET,M1-5,,,,,,WCH,,,,N,O2,5,0,P,HIGH LINE REALTY ASSO,7406,40926,40926,0,27426,13500,0,0,0,0,2,1,6,0,8,75,98.75,75,90,,3,N,5,2,625500,3968100,0,0,1926,1985,0,West Chelsea Historic District,,5.53,0,5,6.5,1,1006970005,0,99,982767,212561,8b,,105S004,10301,,0,,1,1,1,17v1.1,96.95792406
MN,551,27,102,63,5000,2,1,10011,E033,6,15,5700,1,2,3A,14 WEST 8 STREET,C4-5,R6,,,,,LC,,,,Y,W8,8,0,X,NEW YRK STUDIO SCHLET,2500,9259,9259,0,9259,0,0,0,0,0,2,1,4,0,1,25,100,25,50,,3,N,5,0,422550,897750,422550,897750,1900,0,0,Greenwich Village Historic District,,3.7,3.44,3.4,6.5,1,1005510027,0,63,984972,206125,12c,,103 018,10207,,0,,1,,,17v1.1,96.95971487
MN,767,71,104,81,2000,2,3,10011,L012,10,15,5600,1,4,1A,160 8 AVENUE,C1-6A,,,,,,,,,,N,S5,4,0,P,154-160 8TH AVENUE CO,2637,15418,2500,12918,0,2500,0,0,0,0,2,1,6,5,6,26.77,100,26,96,,3,N,3,5,981592,1495000,0,0,1920,1987,2003,,,5.85,4,2,4,1,1007670071,0,81,984121,209614,8d,,103 033,10304,,0,,1,,,17v1.1,96.96458685
MN,479,35,102,41,1002,2,1,10013,L006,5,15,6800,1,2,1A,358 BROOME STREET,C6-2G,,,,,,LI,,,,N,C7,4,0,P,HENG SENG LLC,4675,19157,1275,17882,0,1275,0,0,0,0,2,1,6,34,36,49.08,85.67,49.08,72,,0,Y,5,2,176850,1857600,0,0,1900,0,0,,,4.1,6.02,6,6.5,1,1004790035,0,41,985517,201656,12c,,101N074,10206,,0,,1,,,17v1.1,96.96716605
MN,873,22,106,50,5000,2,2,10003,E005,13,14,5300,1,6,1A,52 IRVING PLACE,R8A,R8B,,,,,,,,,Y,D6,4,0,,52 IRVING PLACE LLC,2896,15486,1486,14000,0,1486,0,0,0,0,2,1,6,17,21,27,107.25,27,107,E,3,N,3,2,272700,1501650,0,0,1910,1988,0,,,5.35,6,0,6,1,1008730022,0,50,987844,207370,12c,,102 046,10307,,0,,1,,,17v1.1,96.96822937
MN,1009,16,105,137,5000,2,4,10019,E023,18,15,4700,1,5,2A,129 WEST 56 STREET,C6-6.5,,,,,,MID,,,,N,C7,4,0,,"AI R 56 STREET, LLC",2092,8180,1636,6544,0,1636,0,0,0,0,2,1,5,8,9,20.83,100.83,20.83,80.83,,0,N,5,2,72999,793287,0,0,1920,2007,0,,,3.91,10,12,12,1,1010090016,0,137,990074,217784,8c,,106W032,10401,,0,,1,,,17v1.1,96.97885086
MN,1503,48,108,160.01,2002,2,4,10128,E053,19,12,2820,1,8,5A,48 EAST 92 STREET,R8B,R10,,,C1-5,,MP,,,LH-1A,Y,A7,1,0,,COURCHEVEL NY REAL ES,4027,14414,0,14414,0,0,0,0,0,0,2,1,5,1,1,40,100.67,40,73,,3,N,5,2,657016,1397937,0,0,1931,1997,0,Carnegie Hill Historic District,,3.58,4,0,4,1,1015030048,0,16001,996513,225018,6b,,108S031,10513,,0,,1,,,17v1.1,96.98466768
MN,1545,39,108,138,4000,2,5,10028,E022,19,13,3700,1,8,4B,318 EAST 83 STREET,R8B,,,,,,,,,,N,C6,2,0,,32083 OWNERS CORPORAT,7662,25190,0,25190,0,0,0,0,0,0,2,1,5,31,31,75,102.17,75,66,,3,N,5,2,661500,2443050,86565,86565,1939,1986,0,,,3.29,4,0,4,1,1015450039,0,138,997500,221725,9a,,108S018,10515,,0,,1,,,17v1.1,96.98491465
MN,1567,3,108,144.02,2000,2,5,10128,L013,19,13,3800,1,8,5B,1672 1 AVENUE,R10,,,,C1-5,,,,,,N,S9,4,0,,ERLO RLTY CORP,2000,6000,1200,4800,0,1200,0,0,0,0,2,1,4,6,8,25,80,25,58,,3,N,5,2,272870,581917,0,0,1920,0,0,,,3,10,0,10,1,1015670003,0,14402,998529,222604,9a,,108S027,10516,,0,,1,,,17v1.1,96.98616667
MN,893,80,106,80,2004,2,4,10016,E021,17,14,5300,1,6,2B,118 EAST 38 STREET,R8B,,,,,,,,,,N,C5,2,0,,JOHN S WOLFSON,1383,2091,0,2091,0,0,0,0,0,0,2,1,3,4,4,14,98.75,14,50,,3,N,5,5,120103,202800,0,0,1900,1987,0,Murray Hill Historic District,,1.51,4,0,4,1,1008930080,0,80,990154,212165,8d,,104 032,10307,,0,,1,,,17v1.1,96.98708752
MN,2131,12,112,261,1001,6,10,10033,E067,33,17,400,1,12,2A,570 WEST 175 STREET,R7-2,,,,,,,,,,N,W2,8,0,X,RC CHUR OF INCARNATIO,7000,24920,24920,0,0,0,0,0,0,24920,2,1,4,0,1,70,100,70,100,,3,N,5,2,180000,2416950,180000,2416950,1900,1985,0,,,3.56,3.44,0,6.5,1,1021310012,0,261,1001940,247108,3b,,112 008,10801,,0,,1,,,17v1.1,96.98836276
MN,1147,107,107,161,6000,3,6,10023,L025,20,16,3500,1,7,2A,155 WEST 75 STREET,R8B,,,,,,,,,,N,C5,2,0,,155 WEST 75 LLC,2043,6035,0,6035,0,0,0,0,0,0,2,1,4,10,10,20,102.17,20,70,E,3,N,5,1,207919,585340,0,0,1900,1973,0,Upper West Side/Central Park West Histor,,2.95,4,0,4,1,1011470107,0,161,989960,223620,8c,,107S006,10406,,0,,1,,,17v1.1,96.9908865
MN,1510,42,108,140,2000,2,5,10028,E022,19,13,3600,1,8,3A,172 EAST 82 STREET,R8B,,,,,,,,,,N,C5,2,0,,RSL 172 EAST 82ND LLC,2554,11775,2200,9575,0,2200,0,0,0,0,2,1,5,15,15,25,102.17,25,88,,3,N,5,2,214200,1142100,0,0,1920,1987,0,,,4.61,4,0,4,1,1015100042,0,140,996266,222105,8c,Y,108S012,10514,,0,,1,,,17v1.1,96.99363057
MN,1168,60,107,163,3001,3,6,10024,L025,20,16,3400,1,7,2B,268 WEST 77 STREET,R8B,,,,,,,,,,N,C1,2,0,,MAGNONE PETER,1865,5746,0,5746,0,0,0,0,0,0,2,1,4,10,10,18.25,102.17,18,70,,3,N,5,1,198115,557330,0,0,1900,1986,0,West End - Collegiate Historic District,,3.08,4,0,4,1,1011680060,0,163,989301,224410,5d,,107S004,10407,,0,,1,,,17v1.1,96.99443091
MN,618,57,102,77,1000,2,3,10011,Q018,6,15,6100,1,2,3B,235 WEST 13 STREET,R6,,,,,,,,,,N,C5,2,0,,231-235 WEST 13TH STR,1635,3332,0,3332,0,0,0,0,0,0,2,1,4,8,8,20,81.67,20,40,,3,N,5,2,107855,323199,0,0,1900,1987,0,Greenwich Village Historic District,,2.04,2.43,0,4.8,1,1006180057,0,77,983804,208400,8b,,103 031,10209,,0,,1,,,17v1.1,96.9984994
MN,1566,14,108,144.02,1000,2,5,10028,L013,19,13,3800,1,8,4B,431 EAST 86 STREET,R10A,R8B,,,,,,,,,Y,D4,3,0,,HALAMAS CORP.,7212,33500,2500,31000,0,2500,0,0,0,0,2,1,9,60,62,61.83,119,58,87,,3,Y,5,2,1129500,3249450,47200,47200,1910,1971,0,,,4.65,10,0,10,1,1015660014,0,14402,998681,222214,9a,,108S027,10516,,0,,1,,,17v1.1,96.99850746
MN,753,75,104,97,4000,2,3,10001,L024,14,15,5500,1,4,2A,362 WEST 30 STREET,R8B,,,,,,,,,,N,C3,2,0,,"SELBO, VIVIAN L.",1975,2445,0,2445,0,0,0,0,0,0,2,1,3,4,4,20,98.75,20,40,,3,N,5,5,141246,237183,2360,2360,1900,0,0,,,1.24,4,0,4,1,1007530075,0,97,984880,212684,8d,,105S019,10303,,0,,1,,,17v1.1,97.00736196
MN,769,5,104,87,2000,2,3,10011,L012,10,15,5600,1,4,1A,263 WEST 19 STREET,C6-2A,R8B,,,,,,,,,Y,C4,2,0,,EIGHTH-19TH CO.,2471,10075,1200,8875,0,1200,0,0,0,0,2,1,5,16,18,28,78.08,28,78,E,2,Y,5,2,126900,977400,0,0,1901,1987,0,,,4.08,6.02,6,6.5,1,1007690005,0,87,984341,209904,8d,,103 034,10304,,0,,1,,,17v1.1,97.01240695
MN,373,14,103,26.01,1002,1,2,10009,E028,9,14,6700,1,3,3A,322 EAST 4 STREET,R8B,,,,,,,,,,N,C1,2,0,P,TAI KONG INC.,2212,7500,0,7500,0,0,0,0,0,0,2,1,5,11,11,23,96.17,20,68,,3,N,5,2,316800,727650,0,0,1910,2006,2006,,,3.39,4,0,4,1,1003730014,0,2601,989947,202224,12c,,102 014,10202,E-216,0,,1,,,17v1.1,97.02
MN,1400,140,108,120,2000,2,4,10065,E039,19,13,4100,1,8,1A,164 EAST 66 STREET,C1-9,R8B,,,,,,,,,Y,A4,1,0,,"LAMBIASE, MATTHEW J",1858,3629,0,3629,0,0,0,0,0,0,2,1,5,1,1,18.5,100.42,18.5,45,E,3,N,5,2,135806,352089,0,0,1899,2012,0,,,1.95,10,2,10,1,1014000140,0,120,994228,218329,8c,,1.06E+49,10509,,0,,1,,,17v1.1,97.02094241
MN,460,25,103,38,3000,1,2,10003,E028,9,14,6500,1,3,3B,228 EAST 5 STREET,R8B,,,,,,,,,,N,C5,2,0,,228 E. 5TH STREET REA,1908,2832,0,2832,0,0,0,0,0,0,2,1,3,9,9,20.67,92.33,21,40,,3,N,5,1,68697,274787,0,0,1931,2006,0,East Village/Lower East Side Historic Di,,1.48,4,0,4,1,1004600025,0,38,986999,204150,12c,,102 009,10205,,0,,1,,,17v1.1,97.02930791
MN,1425,29,108,126,3000,2,4,10021,L016,19,13,4200,1,8,2A,230 EAST 71 STREET,R8B,,,,,,,,,,N,D4,3,0,,230 OWNERS CORP,12050,51270,0,51270,0,0,0,0,0,0,2,1,6,60,60,120,100.42,120,82,,3,N,5,2,1251000,4975200,156526,156526,1929,1988,2010,,,4.25,4,0,4,1,1014250029,0,126,995423,219158,8c,,1.06E+61,10510,,0,,1,,,17v1.1,97.03920421
MN,811,10,105,109,1007,2,3,10001,E026,14,15,5200,1,5,1H,147 WEST 35 STREET,M1-6,,,,,,GC,,,,N,O6,5,0,,MASAR PROPERTIES N.V.,6646,99184,99184,0,90824,8360,0,0,0,0,2,1,18,0,114,66.67,98.75,67,89,,0,Y,5,5,1017000,9625050,0,0,1927,0,0,,,14.92,0,10,10,1,1008110010,0,109,987276,213054,8d,,105N035,10305,,0,,1,,,17v1.1,97.0423657
MN,573,7501,102,63,3000,2,3,10011,E033,6,15,5700,3,2,,59 WEST 9 STREET,R6,,,,,,,,,,N,R1,2,0,,OWNER / AGENT,2405,3800,0,3800,0,0,0,0,0,0,2,1,4,2,2,22,92,0,0,,0,N,5,5,36745,368778,0,0,1900,1939,0,Greenwich Village Historic District,,1.58,2.43,0,4.8,1,1005737501,34,63,984757,206704,12c,,103 019,10207,,0,,1,,,17v1.1,97.04684211
MN,641,49,102,79,3002,2,3,10014,L005,6,15,6100,1,2,3B,74 JANE STREET,R6,,,,,,,,,,N,A5,1,0,P,"PENNEY, CYNTHIA T",1106,2601,0,2601,0,0,0,0,0,0,2,1,3,1,1,13.83,80,14,60,,3,N,5,2,57000,252422,0,0,1900,1986,2009,Greenwich Village Historic District,,2.35,2.43,0,4.8,1,1006410049,0,79,982315,208138,8b,,103 014,10210,,0,,1,,,17v1.1,97.04805844
MN,1199,36,107,169,1000,3,6,10024,E074,20,16,3500,1,7,3A,257 CENTRAL PARK WEST,R10A,,,,,,,,,,N,D4,3,0,,257 CENTRAL PARK WEST,15325,148380,1350,147030,450,0,0,0,0,900,2,1,12,69,73,102.17,150,102,150,,2,N,3,2,3802500,14400000,171243,171243,1925,1982,0,Upper West Side/Central Park West Histor,,9.68,10,0,10,1,1011990036,0,169,992588,225353,5d,,107S023,10408,,0,,1,,,17v1.1,97.04811969
MN,1246,123,107,171,4000,3,6,10024,E074,20,16,3400,1,7,3B,321 WEST 84 STREET,R8B,,,,,,,,,,N,C2,2,0,P,MARCIA NAVEH,1839,4248,0,4248,0,0,0,0,0,0,2,1,4.5,6,6,18,102.17,18,68,E,3,N,5,5,115888,412266,0,0,1910,1982,0,Riverside-West End Historic District Ext,,2.31,4,0,4,1,1012460123,0,171,989911,226412,5d,,107S017,10409,,0,,1,,,17v1.1,97.04943503
