Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCenterDistrict,HealthArea,SanitBoro,SanitDistrict,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_FLAG,PFIRM15_FLAG,Version,price_sf
BX,2385,38,203,185,1009,9,17,10456,L055,42,22,3500,2,3,1B,975 WASHINGTON AVENUE,C4-4,,,,,,,,,,N,G1,10,0,P,AMG HOSPITALITY LLC,8883,2224,2224,0,0,0,2224,0,0,0,2,1,1,0,2,100.4,88.48,48,24,,0,N,3,5,36450,225450,0,0,1931,0,0,,,0.25,3.44,3.4,6.5,2,2023850038,0,185,1009080,240130,6c,,210S031,20904,E-115,0,,1,,,17v1.1,101.3714029
BX,4073,14,210,200,2008,11,13,10461,L050,45,26,1320,2,10,1E,2619 PONTON AVENUE,M1-1,R6,,,C1-2,,,,,,Y,Z3,8,0,X,USPS,19200,12870,12870,0,0,12870,0,0,0,0,2,2,1,0,1,107.58,200,74,155,,0,Y,5,5,176400,1305000,176400,1305000,1955,0,0,,,0.67,0,1,2.4,2,2040730014,0,200,1027643,246192,4b,,219 028,21506,,0,,1,,,17v1.1,101.3986014
BX,4062,38,211,256,1007,11,13,10462,L041,49,26,1220,2,11,1E,912 SACKET AVENUE,R4,C8-1,,,,,,,,,Y,G2,10,0,,CARLDOM REALTY CORP,3979,2856,2856,0,0,0,2856,0,0,0,2,1,1,0,1,100,40,63,35,,0,N,5,5,47250,289800,0,0,1953,0,0,,,0.72,0.9,0,2,2,2040620038,0,256,1024396,246527,4b,,219 018,21506,,0,,1,,,17v1.1,101.4705882
BX,4694,73,212,368,1003,11,12,10469,L051,47,24,620,2,12,1E,3551 LACONIA AVENUE,R5D,,,,,,,,,,N,P5,8,0,X,BRIDGEFIELD CIVIC LEA,5000,2346,2346,0,0,2346,0,0,0,0,2,1,1,0,1,50,100,25,71,E,0,N,3,5,69750,238050,69750,238050,1930,0,0,,,0.47,2,0,2,2,2046940073,0,368,1024280,258253,2b,,218 020,21608,,0,,1,,,17v1.1,101.4705882
BX,3988,45,210,200,1005,11,13,10461,L050,45,26,1320,2,10,1E,2750 EAST TREMONT AVENUE,R6,,,,C1-4,,,,,,N,K1,5,0,P,MENLO ASSOCIATES LLC,12950,11490,11490,0,1525,9965,0,0,0,0,2,1,1,0,1,90.33,172.08,82.17,139.92,,2,Y,3,0,324000,1166400,0,786600,2003,0,0,,,0.89,2.43,0,4.8,2,2039880045,0,200,1027270,245995,4b,,219 021,21504,,0,,1,,,17v1.1,101.5143603
BX,5419,9,210,164,1010,8,13,10465,E072,45,26,3210,2,10,3D,3481 EAST TREMONT AVENUE,R3A,,,,C1-2,,,,,,N,O2,5,0,,MONTEMURRO ENTERPRISE,3500,2584,2584,0,2584,0,0,0,0,0,2,2,2,0,1,35,100,34,38,G,0,N,3,5,55350,262350,0,0,1920,0,0,,,0.74,0.6,0,1,2,2054190009,0,164,1032233,242294,4b,,221 034,21804,,0,,1,,,17v1.1,101.5286378
BX,4071,4,210,200,2011,11,13,10461,L050,45,26,1320,2,10,1E,73 WESTCHESTER SQUARE,R6,,,,C1-2,,,,,,N,K2,5,0,P,WESTCHESTER SQUARE RE,7050,6250,6250,0,1354,3636,1260,0,0,0,2,1,2,0,4,54.75,97,29,34,,0,Y,5,5,144000,634950,0,0,1910,0,0,,,0.89,2.43,0,4.8,2,2040710004,0,200,1027909,245765,4b,,219 073,21506,,0,,1,,,17v1.1,101.592
BX,2663,19,203,151,3002,9,17,10456,L019,42,22,2700,2,3,1B,1262 BOSTON ROAD,R6,,,,,,,,,,N,O7,5,0,P,1262 BOSTON ROAD RALT,10866,16868,16868,0,16868,0,0,0,0,0,2,1,2,0,6,60,180,60,125,,3,Y,5,2,97650,1714050,0,0,1925,2009,2009,,,1.55,2.43,0,4.8,2,2026630019,0,151,1011741,241838,3d,,210N067,21004,,0,,1,,,17v1.1,101.6154849
BX,3858,10,210,96,2023,11,13,10461,E064,45,26,1320,2,10,1E,1451 COMMERCE AVENUE,R6,,,,C2-4,,,,,,N,K1,5,0,,W'CHESTER SQUARE 136,4700,3350,3350,0,0,2850,0,0,0,500,2,1,1,0,2,51.75,100.42,51,66.83,,0,Y,3,5,158850,340650,0,22950,1951,2007,0,,,0.71,2.43,0,4.8,2,2038580010,0,96,1027695,245158,4b,,219 036,21412,,0,,1,,,17v1.1,101.6865672
BX,4954,23,212,426,1003,11,12,10466,E038,47,24,520,2,12,4E,3955 BAYCHESTER AVENUE,R4,,,,C1-1,,,,,,N,K7,5,0,P,PATH LAND HOLDINGS LL,13200,4185,4185,0,0,4185,0,0,0,0,2,1,1,0,1,100,132,45,46.5,,0,N,3,5,89100,425700,0,0,1962,2002,0,,,0.32,0.9,0,2,2,2049540023,0,426,1027680,263519,2b,,222 044,21704,,0,,1,,,17v1.1,101.7204301
BX,4834,52,212,420,2001,11,12,10466,E063,47,24,510,2,12,3C,4170 CARPENTER AVENUE,R6A,,,,,,,,,,N,N9,8,0,X,OLM SENIOR HOUSING DE,11960,35368,35368,0,350,0,0,0,0,35018,2,1,6,51,51,114.84,104.01,51,114,,0,N,3,5,112950,3599100,112950,3599100,1997,0,0,,,2.96,3,0,3,2,2048340052,0,420,1022830,264789,2a,Y,222 005,21701,,2048340052,1/5/1998,1,,,17v1.1,101.7614793
BX,5653,67,212,456,3017,11,13,10475,L061,47,24,710,2,12,5E,4340 BOSTON ROAD,R3-2,,,,C2-2,,,,,,N,K1,5,0,,"ARELESS REALTY, LLC",14732,3743,3743,0,400,2943,0,400,0,0,2,1,1,0,1,81.24,150,22,99.33,,0,Y,3,5,191700,381150,0,0,1969,1998,0,,,0.25,0.6,0,1,2,2056530067,0,456,1034204,263550,2d,,222 077,21810,,0,,1,,,17v1.1,101.8300828
BX,5046,10,212,434,2002,11,11,10466,E063,47,24,520,2,12,4D,4362 WHITE PLAINS ROAD,R6,,,,C2-2,,,,,,N,K4,4,0,,"J & G REALTY,    .",2108,2439,2439,0,1189,1250,0,0,0,0,2,1,2,0,2,20,105.33,20,61,,0,Y,5,5,22500,248400,0,0,1931,0,0,,,1.16,2.43,0,4.8,2,2050460010,0,434,1024403,266263,2a,,222 010,21707,,0,,1,,,17v1.1,101.8450185
BX,5776,609,208,285,3001,10,11,10471,L052,50,21,200,2,8,3C,4572 MANHATTAN COLLEGE PY,R6,,,,C2-3,,,,,,N,K5,5,0,,ROYA 329 LLC,6625,2809,2809,0,0,2809,0,0,0,0,2,1,1,0,3,53,125,53,53,,2,N,5,0,76500,286200,0,0,1931,1996,0,,,0.42,2.43,0,4.8,2,2057760609,0,285,1011906,263257,1d,,213 050,21902,,0,,1,,,17v1.1,101.8867925
BX,5796,158,208,295,1001,10,11,10463,L052,50,21,200,2,8,2B,3701 RIVERDALE AVENUE,R6,,,,C1-2,,,,,,N,K1,5,0,,236 RIVERDALE REALTY,22000,19235,19235,0,0,19235,0,0,0,0,2,2,1,0,13,225.67,100,121.58,100,,3,N,5,0,762300,1960650,0,0,1964,0,0,,,0.87,2.43,0,4.8,2,2057960158,0,295,1009834,262510,1d,,213 024,21902,,0,,1,,,17v1.1,101.9313751
BX,5070,20,212,434,1004,11,11,10470,E063,47,24,520,2,12,5C,4446 WHITE PLAINS ROAD,R6,,,,C2-2,,,,,,N,M1,8,0,X,"UNITED CHURCH OF GOD,",3967,2162,2162,0,0,0,0,0,0,2162,2,1,1,0,1,50,79.33,46,47,,0,N,5,5,40950,220500,40950,220500,1952,0,0,,,0.54,2.43,0,4.8,2,2050700020,0,434,1024867,267008,2a,,222 010,21708,,0,,1,,,17v1.1,101.9888992
BX,4392,11,211,314,2000,11,13,10469,E097,49,24,820,2,11,3E,1455 ASTOR AVENUE,R4A,,,,,,,,,,N,M4,8,0,,SISTERS OBLATES TO TH,7369,5228,5228,0,0,0,0,0,0,5228,2,2,3,0,1,75,98.25,55,62,,1,N,3,2,112500,533250,0,0,2010,0,0,,,0.71,0.9,0,2,2,2043920011,0,314,1027323,252586,4a,,220 058,21601,,0,,1,,,17v1.1,101.9988523
BX,5855,2228,208,345,2001,10,11,10471,E052,50,21,100,2,8,3D,5700 MOSHOLU AVENUE,R4,,,,C1-2,,,,,,N,K1,5,0,,GMNV LLC,4875,3750,3750,0,1160,2590,0,0,0,0,2,1,1,0,3,60.17,100.75,60.75,92.5,,2,Y,3,0,120600,382500,0,0,1972,2001,0,,,0.77,0.9,0,2,2,2058552228,0,345,1011782,269114,1c,,213 079,21904,,0,,1,,,17v1.1,102
BX,3032,33,206,383.02,1001,10,15,10458,E048,48,21,1000,2,6,1B,416 EAST 189 STREET,C4-5X,,,,,,,,,,N,K2,5,0,P,BANNER REALTY COMPANY,7850,15010,15010,0,13810,1200,0,0,0,0,2,1,2,0,4,98.08,83.17,98,59,,1,Y,3,0,126000,1531800,0,0,1931,1999,0,,,1.91,5,4,5,2,2030320033,0,38302,1014098,252646,3c,,214 019,21107,,0,,1,,,17v1.1,102.0519654
BX,2362,43,201,71,2012,7,17,10455,Q041,40,23,4000,2,1,1B,2946 3 AVENUE,C4-4,,,,,,,,,,N,K1,5,0,,LARAINE ZAPP,2500,5000,5000,0,0,5000,0,0,0,0,2,1,1,0,1,25,100,25,100,,0,N,5,5,225000,510300,0,0,1930,0,0,,,2,3.44,3.4,6.5,2,2023620043,0,71,1007801,237222,6a,,209N084,20904,,0,,1,,,17v1.1,102.06
BX,2448,34,204,181.01,1003,9,16,10456,L044,44,22,3320,2,4,2B,1035 MORRIS AVENUE,R7-1,,,,C1-4,,,,,,N,K1,5,0,P,MORRIS PARK INC.,4760,4690,4690,0,0,4690,0,0,0,0,2,1,1,0,2,50.85,103.39,50,100,,1,Y,3,0,90000,478800,0,212220,1999,0,0,,,0.99,3.44,0,4.8,2,2024480034,0,18101,1007325,241512,3b,,210S046,20906,,0,,1,,,17v1.1,102.0895522
BX,4737,106,212,364,2000,11,12,10469,L061,47,24,620,2,12,2D,3456 BOSTON ROAD,C4-2,,,,,,,,,,N,K2,5,0,,,3246,6500,6500,0,3250,3250,0,0,0,0,2,1,2,0,3,50,65.28,50,64,,2,N,3,0,109350,663750,0,127800,2003,2006,0,,,2,2.43,3.4,4.8,2,2047370106,0,364,1026220,258532,2b,,218 034,21609,,2047370005,4/28/2005,1,,,17v1.1,102.1153846
BX,5423,9,210,164,1012,8,13,10465,E072,45,26,3210,2,10,3D,3535 EAST TREMONT AVENUE,R3A,,,,C2-2,,,,,,N,O7,5,0,,M NOBLE REALTY LLC,5525,3820,3820,0,3820,0,0,0,0,0,2,1,1,0,1,50,109.33,49.83,76.67,,0,N,3,5,94500,390150,0,0,1957,0,0,,,0.69,0.6,0,1,2,2054230009,0,164,1032527,241880,4b,,221 034,21804,,0,,1,,,17v1.1,102.1335079
BX,5443,170,210,130,1007,8,13,10465,E072,45,26,3220,2,10,2C,3929 EAST TREMONT AVENUE,R3A,,,,C2-1,,,,,,N,Y1,8,0,C,FIRE DEPARTMENT,8500,9750,9750,0,0,0,0,0,0,9750,2,1,2,0,1,170.03,111.85,75,65,,0,Y,5,5,141300,995850,141300,995850,1972,0,0,,,1.15,0.6,0,1,2,2054430170,0,130,1034557,238560,7c,,221 059,21804,,0,,1,,,17v1.1,102.1384615
BX,5141,3,210,462.01,1034,11,12,10475,E066,45,24,710,2,10,,100 BAYCHESTER AVENUE,C4-3,M1-1,,,,,,,,,Y,K3,5,1,P,"BAY PLAZA MALL, LLC",168030,170513,170513,0,0,170513,0,0,0,0,2,1,3,0,1,252,222.9,250,225,,1,Y,5,0,804600,17418150,0,4959000,1996,0,0,,,1.01,2.43,3.4,4.8,2,2051410003,0,46201,1032258,254363,4a,,222 081,21710,,2051410003,12/2/1996,1,,,17v1.1,102.1514489
BX,5625,32,210,516,4011,11,13,10464,E070,45,24,720,2,10,1C,45 CITY ISLAND AVENUE,R3A,,,,C2-2,,CD,,,,N,K1,5,0,P,SAMMY'S FISHBOX REALT,5518,5475,5475,0,0,5475,0,0,0,0,2,1,1,0,1,75.17,73.42,75,73,,0,N,5,5,126900,559350,0,0,1970,0,0,,,0.99,0.6,0,1,2,2056250032,0,516,,,4d,,218 071,21810,,0,,1,,,17v1.1,102.1643836
BX,4226,15,211,284,1010,11,13,10461,E089,49,26,1410,2,11,2E,34 MARCONI STREET,M1-1,,,,,,,,,,N,O2,5,0,,HUTCH 34 INDUSTRIAL S,28200,20235,20235,0,20235,0,0,0,0,0,2,3,2,0,1,166,200,135.5,113.7,,0,Y,5,5,444150,2067300,0,0,1952,1985,2006,,,0.72,0,1,2.4,2,2042260015,0,284,1027716,248198,4b,,219 014,21509,,0,,1,1,1,17v1.1,102.1645663
BX,3967,89,210,206.01,2003,11,18,10462,E064,45,26,1320,2,10,1E,2203 MANNING STREET,R6,,,,C2-4,,,,,,N,O7,5,0,P,1509 CASTLE HILL AVE,15797,6275,6275,0,0,6275,0,0,0,0,2,1,2,0,1,156.67,150,78,132,G,0,Y,3,5,248850,641250,0,0,1965,0,0,,,0.4,2.43,0,4.8,2,2039670089,0,20601,1025237,244401,4b,,219 024,21504,,0,,1,,,17v1.1,102.1912351
BX,2828,16,205,233.01,1001,9,14,10453,E042,46,25,2310,2,5,2B,50 EAST TREMONT AVENUE,R8,,,,C1-4,,,,,,N,M1,8,0,P,BRONX ISLAMIC CULTURA,2477,5504,5504,0,180,0,0,0,0,5324,2,1,1,0,1,25.07,100,25,99,,0,N,3,5,90000,562500,90000,562500,1920,2002,0,,,2.22,6.02,0,6.5,2,2028280016,0,23301,1009571,249349,3c,,215 042,21102,,0,,1,,,17v1.1,102.1984012
BX,3357,7,207,425,5001,10,11,10467,L037,52,21,420,2,7,3B,3118 WEBSTER AVENUE,R7D,,,,C2-4,,,,,,N,Z2,10,0,,"OSA WEBSTER REALTY,IN",13806,1760,1760,0,0,0,0,0,0,1760,2,3,2,1,2,75,184.08,20,44,E,1,N,5,0,119700,180000,0,0,1963,0,0,,,0.13,4.2,0,4.2,2,2033570007,0,425,1018530,256714,1d,Y,214 073,21203,E-249,0,,1,,,17v1.1,102.2727273
BX,4426,38,211,332.02,2001,11,15,10467,E097,49,24,810,2,11,2C,2435 WHITE PLAINS ROAD,R6,,,,C2-3,,,,,,N,M1,8,0,X,HARVEST ARMY CHURCH I,20000,15545,15545,0,0,15545,0,0,0,0,2,1,1,0,1,200,100,198,60,,0,N,5,2,272700,1589850,272700,1589850,1953,1958,0,,,0.78,2.43,0,4.8,2,2044260038,0,33202,1020815,253559,3c,,220 020,21602,,0,,1,,,17v1.1,102.2740431
BX,5644,80,210,516,3003,11,13,10464,E070,45,24,720,2,10,1C,340 CITY ISLAND AVENUE,R3A,,,,,,CD,,,,N,O7,5,0,,340 CITY ISLAND AVENU,3545,1500,1500,0,1500,0,0,0,0,0,2,1,1,0,1,42.33,83.75,25,60,,0,N,5,5,84150,153450,0,0,1926,1995,0,,,0.42,0.6,0,1,2,2056440080,0,516,1043306,248372,4d,,218 064,21810,,0,,1,,,17v1.1,102.3
BX,4836,32,212,396,4002,11,12,10467,E062,47,24,610,2,12,3D,727 EAST 222 STREET,R5,,,,,,,,,,N,M1,8,0,X,FULL GOSPEL TABERNACL,4400,2700,2700,0,0,0,0,0,0,2700,2,1,1,0,1,50,88,37.67,73.25,,0,N,5,5,42750,276300,42750,276300,1964,0,0,,,0.61,1.25,0,2,2,2048360032,0,396,1022825,261956,2b,,222 002,21701,,0,,1,,,17v1.1,102.3333333
BX,2303,14,201,39,2000,7,8,10454,E060,40,23,4500,2,1,1A,344 EAST 141 STREET,PARK,,,,,,,,,,N,Q1,9,0,C,PARKS AND RECREATION,4633,400,400,0,0,0,0,0,0,400,2,1,1,0,1,46.33,100,20,20,,0,N,5,5,30150,40950,30150,40950,1931,0,0,,,0.09,0,0,0,2,2023030014,0,39,1005502,234940,6a,,209S026,20902,,0,,1,,,17v1.1,102.375
BX,3322,23,207,411,2000,10,11,10468,L037,52,21,420,2,7,2A,2 VAN CORTLANDT AVE E,C8-2,,,,,,,,,,N,M1,8,0,P,GLAD TIDINGS CHURCH,12862,24000,24000,0,0,0,0,0,0,24000,2,1,2,0,1,86.59,100,86,100,,2,Y,3,0,176850,2457450,176850,2457450,1970,0,0,,,1.87,0,2,4.8,2,2033220023,0,411,1015374,258737,1d,,214 069,21202,,0,,1,,,17v1.1,102.39375
BX,5787,163,208,297,2000,10,11,10463,L052,50,21,200,2,8,2B,3265 JOHNSON AVENUE,R6A,,,,C1-2,,,,,,N,O7,5,0,,MURRAY JOHN,3300,9975,9975,0,9975,0,0,0,0,0,2,1,2,0,16,33.25,100,33.17,79.67,,2,N,5,0,185850,1021500,0,0,1962,2012,0,,,3.02,3,0,3,2,2057870163,0,297,1009030,261887,1d,,213 023,21902,,0,,1,,,17v1.1,102.406015
BX,2375,24,201,67,1002,7,17,10455,L055,40,23,3900,2,1,1B,671 ELTON AVENUE,C4-4,,,,,,,,,,N,K1,5,0,P,HEMPSTEAD HEIGHTS ASS,2500,2500,2500,0,0,2500,0,0,0,0,2,1,1,0,2,25,100,25,100,,0,N,5,5,47250,256050,0,0,1931,0,0,,,1,3.44,3.4,6.5,2,2023750024,0,67,1007773,237576,6a,,209N080,20904,,0,,1,,,17v1.1,102.42
BX,5891,1608,208,337,1001,10,11,10471,E052,50,21,100,2,8,3E,6302 RIVERDALE AVENUE,R4,,,,,,,,,,N,G1,10,0,,542 RIVERDALE INC.,1464,413,413,0,0,0,413,0,0,0,2,1,1,0,1,19.42,98.67,15,55,,3,Y,5,0,19800,42300,0,0,1960,0,0,,,0.28,0.9,0,2,2,2058911608,0,337,,,1c,,213 087,21904,,0,,1,,,17v1.1,102.4213075
BX,4505,9,211,310,2010,11,13,10469,E066,49,24,820,2,11,3E,1920 EAST GUN HILL ROAD,R3-2,,,,C2-1,,,,,,N,K5,5,0,,SSBSS REALTY CORP.,29800,9507,9507,0,0,9507,0,0,0,0,2,1,1,0,1,175,195,73,52.42,,0,Y,5,5,301500,973800,0,0,1951,1990,0,,,0.32,0.6,0,1,2,2045050009,0,310,1030990,253343,4a,,220 077,21603,,0,,1,,,17v1.1,102.4297886
BX,5701,120,208,289,1002,10,11,10463,L046,50,21,200,2,8,2A,212 WEST 231 STREET,R6,,,,C1-3,,,,,,N,K1,5,0,,FIRST FIDELITY BANK/T,8000,8000,8000,0,0,8000,0,0,0,0,2,1,1,0,7,100,84,100,84,,2,Y,5,0,342000,819450,0,0,1934,1996,0,,,1,2.43,0,4.8,2,2057010120,0,289,1010330,259577,1d,,213 012,21901,,0,,1,,,17v1.1,102.43125
BX,4721,44,212,386,8000,11,12,10469,E038,47,24,620,2,12,2D,3463 BOSTON ROAD,C4-2,,,,,,,,,,N,K1,5,0,,RICHARD M COPLAND,2600,2600,2600,0,0,2600,0,0,0,0,2,1,1,0,5,115.33,15.67,115,24,,0,Y,3,5,81000,266400,0,0,1950,0,0,,,1,2.43,3.4,4.8,2,2047210044,0,386,1026301,258722,2b,,218 033,21608,,0,,1,,,17v1.1,102.4615385
BX,3814,55,209,92,3000,8,18,10462,E064,43,26,3100,2,9,3E,1261 CASTLE HILL AVENUE,R5,,,,C1-2,,,,,,N,O5,5,0,,CASTLE HILL POOH LLC,6069,9457,9457,0,4260,790,0,0,0,4407,2,1,2,0,2,57.33,101.33,56,101,,0,Y,3,5,59850,969300,0,0,1960,0,0,,,1.56,1.25,0,2,2,2038140055,0,92,1025266,242969,4b,,219 032,21411,,0,,1,,,17v1.1,102.495506
BX,5712,59,208,289,3005,10,11,10463,L046,50,21,200,2,8,2A,309 WEST 230 STREET,C8-1,,,,,,,,,,N,G1,10,0,P,JEAN JACOBS,3025,1400,1400,0,0,0,1400,0,0,0,2,1,1,0,1,25.33,127,20,70,,1,Y,5,0,42750,143550,0,0,1954,0,0,,,0.46,0,1,2.4,2,2057120059,0,289,1009192,259908,1d,,213 011,21901,,0,,1,,,17v1.1,102.5357143
BX,4289,12,211,228,1003,11,13,10462,L041,49,26,1210,2,11,1C,2068 WALLACE AVENUE,R7-1,,,,C2-3,,,,,,N,K1,5,0,P,BLDG BEACON BRONX LLC,1860,1860,1860,0,0,1860,0,0,0,0,2,1,1,0,2,31,60,31,60,,0,N,3,5,50400,190800,0,0,1932,2003,0,,,1,3.44,0,4.8,2,2042890012,0,228,1021689,249797,4a,,220 010,21510,,0,,1,,,17v1.1,102.5806452
BX,3930,77,209,222,2001,11,18,10462,E064,43,26,1310,2,9,3E,1935 WESTCHESTER AVENUE,R6,,,,C1-2,,,,,,N,K1,5,0,,1935 WESTCHESTER AVE.,7500,7380,7380,0,0,7380,0,0,0,0,2,1,1,0,4,75,100,75,100,,0,N,5,5,315000,757350,0,0,1941,1994,0,,,0.98,2.43,0,4.8,2,2039300077,0,222,1023116,243024,4b,,219 030,21503,,0,,1,,,17v1.1,102.6219512
BX,5712,50,208,289,3005,10,11,10463,L046,50,21,200,2,8,2A,3019 TIBBETT AVENUE,C8-1,,,,,,,,,,N,G1,10,0,,JEAN JACOBS,9800,1640,1640,0,0,0,1640,0,0,0,2,1,1,0,1,75,100,42,32,,1,Y,5,0,125550,168300,0,0,1955,0,0,,,0.17,0,1,2.4,2,2057120050,0,289,1009283,259910,1d,,213 011,21901,,0,,1,,,17v1.1,102.6219512
BX,2854,3,205,241,1000,9,14,10453,E042,46,25,1600,2,5,2B,1968 JEROME AVENUE,R7-1,,,,C2-4,,,,,,N,K1,5,0,,"WRB-1968 JEROME AVE.,",7500,4375,4375,0,0,4375,0,0,0,0,2,1,1,0,1,75,100,70,60,,1,N,5,0,180000,449100,0,249300,2003,0,0,,,0.58,3.44,0,4.8,2,2028540003,0,241,1009511,249657,3c,,215 066,21102,,0,,1,,,17v1.1,102.6514286
BX,2348,36,204,63,2017,7,8,10451,E071,44,23,3800,2,4,1B,599 GRAND CONCOURSE,C4-4,,,,,,,,,,N,K5,5,0,P,SHERMAN CREEK REALTY,12000,3200,3200,0,0,3200,0,0,0,0,2,1,1,0,1,174.33,69.58,32.17,88.67,,0,Y,3,5,112500,328500,0,0,1994,0,0,,,0.27,3.44,3.4,6.5,2,2023480036,0,63,1004454,237988,6a,,209N063,20903,,0,,1,,,17v1.1,102.65625
BX,4654,48,212,392,2000,11,12,10467,E062,47,24,610,2,12,2C,3817 WHITE PLAINS ROAD,R6,,,,C1-4,,,,,,N,K1,5,0,,3815 WHITE PLAINS ROA,3133,2340,2340,0,0,2340,0,0,0,0,2,1,1,0,1,39.17,80,39,60,,0,N,5,5,64800,240300,0,0,1920,1994,0,,,0.75,2.43,0,4.8,2,2046540048,0,392,1022174,261422,2b,,218 008,21607,,0,,1,,,17v1.1,102.6923077
BX,3308,18,207,413,2000,10,11,10458,L037,52,21,420,2,7,2A,236 EAST 203 STREET,R8,,,,,,,,,,N,K1,5,0,,170TH STREET LAUNDERE,4208,4210,4210,0,0,4210,0,0,0,0,2,1,1,0,4,42.08,100,42.08,100,,2,N,3,0,60750,432450,0,0,1967,0,0,,,1,6.02,0,6.5,2,2033080018,0,413,1015967,257516,1d,,214 065,21202,,0,,1,,,17v1.1,102.719715
BX,3328,25,207,431,3000,10,11,10467,L039,52,21,410,2,7,3A,3544 JEROME AVENUE,R7-1,,,,C2-3,,,,,,N,I2,8,0,,3544 JEROME AVE LLC,15000,17940,17940,0,0,0,0,0,0,17940,2,1,3,0,1,150,100,60,95,,2,N,5,0,156150,1843650,0,0,1972,0,0,,,1.2,3.44,0,4.8,2,2033280025,0,431,1017447,261326,1d,,214 086,21203,,0,,1,,,17v1.1,102.7675585
BX,3251,9450,207,409,2000,10,11,10468,L046,52,21,310,2,7,2A,3600 PAUL AVENUE,R7-1,,,,,,,,,,N,G1,10,0,X,TRACEY TOWERS HSNG IN,111836,156578,156578,0,0,0,156578,0,0,0,2,1,2,0,1,755.42,388.17,750,700,,2,Y,5,0,1079550,16094700,1079550,16094700,1973,0,0,,,1.4,3.44,0,4.8,2,2032519450,0,409,,,,,200 000,2,,0,,2,,,17v1.1,102.7903026
BX,2331,74,201,65,4003,7,17,10451,Q041,40,23,3800,2,1,1B,279 EAST 149 STREET,C4-4,,,,,,,,,,N,K1,5,0,,YSB,4000,3926,3926,0,0,3926,0,0,0,0,2,1,1,0,1,50,80,50,78.6,,3,N,5,0,67500,403650,0,0,2009,0,0,,,0.98,3.44,3.4,6.5,2,2023310074,0,65,1005785,237123,6a,,209N075,20903,,0,,1,,,17v1.1,102.8145695
BX,3232,78,207,257,1000,10,14,10468,E075,52,25,1510,2,7,1B,2205 SEDGWICK AVENUE,R5,,,,,,,,,,N,W6,8,0,O,DORMITORY AUTHORITY,48000,5115,5115,0,5115,0,0,0,0,0,2,1,3,0,1,338.42,232.67,55,32,,1,Y,3,0,244800,526050,244800,526050,1930,0,0,,,0.11,1.25,0,2,2,2032320078,0,257,1008472,252782,3a,Y,215 054,21111,,0,,1,,,17v1.1,102.8445748
BX,3174,5,207,401,3000,10,14,10468,E079,52,21,900,2,7,1A,2470 MORRIS AVENUE,C4-4,,,,,,,,,,N,K4,4,0,,HAGEDORN FORDHAM RD I,28318,67964,67964,0,0,47468,0,0,0,20496,2,1,2,0,5,165.58,173.75,165.58,164.08,,3,Y,3,0,1350000,6996600,0,0,1919,1931,0,,,2.4,3.44,3.4,6.5,2,2031740005,0,401,1012086,253541,3c,,214 041,21109,,0,,1,,,17v1.1,102.9456771
BX,2772,61,202,93,6012,8,17,10474,L048,41,23,4300,2,2,1A,1291 EAST BAY AVENUE,M3-1,,,,,,,,,,N,O1,5,0,,1291 EAST BAY REALTY,5000,1320,1320,0,1320,0,0,0,0,0,2,1,1,0,1,50,100,44,30,,0,N,3,5,26550,135900,0,0,1954,2010,0,,,0.26,0,2,0,2,2027720061,0,93,1016022,234020,6c,,216 067,21008,,0,,1,,,17v1.1,102.9545455
BX,4953,126,212,484,2000,11,12,10466,L061,47,24,710,2,12,5E,4137 BOSTON ROAD,M3-1,,,,,,,,,,N,G1,10,0,,"DIANDO & FRIENDS, INC",22500,1875,1875,0,0,0,1875,0,0,0,2,3,1,0,1,150,200,25,75,,0,Y,5,5,121500,193050,0,0,1931,0,0,,,0.08,0,2,0,2,2049530126,0,484,1032011,262331,2b,,222 057,21703,,0,,1,,,17v1.1,102.96
BX,2883,60,205,217,,10,14,10453,E043,46,25,2210,2,5,1B,500 MAC CRACKEN AVENUE,M2-1,,,,,,,,,,N,E9,6,2,P,STATE PARK & RECREATI,184538,6000,6000,0,0,0,0,6000,0,0,2,1,1,0,1,466.36,447.88,150,40,,0,Y,5,5,585450,617850,585450,617850,1980,0,0,,,0.03,0,2,0,2,2028830060,0,217,,,3a,,215 037,21103,,0,,1,1,1,17v1.1,102.975
